source_number,x,y,probability_image_0,probability_image_1,probability_image_4,probability_image_5,probability_image_7,probability_image_9,probability_image_10,probability_image_11,probability_image_16,probability_image_18
2130,1423,809,0.953125,0.953125,0.953125,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
2131,1332,761,0.5,0.5,0.5,0.484375,0.484375,0.5,0.5,0.5,0.515625,0.515625
2132,1730,759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,115,759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,1123,756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,516,762,0.859375,0.875,0.859375,0.859375,0.859375,0.84375,0.859375,0.859375,0.859375,0.859375
2136,1926,759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2137,406,757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2138,398,755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2139,297,754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,458,752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,1348,773,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
2142,89,763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,1809,758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,1290,901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,1943,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,1387,790,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2147,1889,774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,1338,774,0.625,0.609375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.578125,0.578125
2149,179,763,0.0625,0.0625,0.0625,0.0625,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125
2150,158,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,476,763,0.609375,0.59375,0.609375,0.609375,0.59375,0.578125,0.578125,0.578125,0.5625,0.5625
2152,36,757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,109,755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,678,786,0.796875,0.796875,0.78125,0.78125,0.796875,0.796875,0.796875,0.796875,0.796875,0.78125
2155,1754,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,194,763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,233,761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,1955,766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,202,764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,1707,773,0.671875,0.65625,0.65625,0.671875,0.65625,0.671875,0.671875,0.671875,0.671875,0.671875
2161,1877,779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,360,768,0.40625,0.421875,0.421875,0.421875,0.40625,0.40625,0.40625,0.40625,0.4375,0.421875
2163,1841,761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,1949,763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,742,776,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
2166,1692,777,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.828125,0.8125,0.796875
2167,809,808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2168,1831,768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,1861,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2170,210,770,0.421875,0.4375,0.4375,0.4375,0.421875,0.390625,0.375,0.390625,0.296875,0.25
2171,1551,767,0.453125,0.46875,0.515625,0.5,0.46875,0.4375,0.4375,0.4375,0.4375,0.4375
2172,1810,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,177,782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.046875
2174,1442,783,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
2175,430,776,0.984375,1.0,0.984375,0.984375,0.96875,0.96875,0.96875,0.96875,0.984375,0.984375
2176,1510,877,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
2177,194,768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,109,766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,941,809,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
2180,1730,770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,1718,770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,732,767,0.359375,0.34375,0.28125,0.265625,0.28125,0.40625,0.359375,0.328125,0.265625,0.25
2183,183,790,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.015625,0.0
2184,1823,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,1732,777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,134,775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2187,1913,770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,1679,813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,1419,786,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
2190,158,779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,565,769,0.046875,0.078125,0.0625,0.0625,0.09375,0.0625,0.03125,0.0,0.0,0.015625
2192,484,769,0.171875,0.203125,0.140625,0.125,0.125,0.21875,0.21875,0.234375,0.203125,0.25
2193,1603,780,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
2194,472,778,0.796875,0.796875,0.78125,0.796875,0.796875,0.8125,0.796875,0.796875,0.71875,0.71875
2195,104,770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,753,783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,1796,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,972,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,624,801,0.6875,0.65625,0.625,0.671875,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625
2200,190,787,0.328125,0.328125,0.375,0.375,0.390625,0.375,0.375,0.375,0.40625,0.390625
2201,1475,785,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
2202,1050,780,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2203,230,774,0.078125,0.0625,0.015625,0.015625,0.0,0.0,0.0,0.0,0.0,0.0
2204,736,783,0.546875,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625
2205,1854,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,1845,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,1779,770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,148,768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209,1775,776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,836,799,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
2211,209,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,107,779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,765,772,0.140625,0.09375,0.0,0.0,0.0625,0.03125,0.03125,0.046875,0.15625,0.1875
2214,1773,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2215,1967,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,1979,901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,199,791,0.078125,0.109375,0.0,0.0,0.03125,0.0625,0.0625,0.046875,0.09375,0.046875
2218,1902,782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,1675,778,0.328125,0.328125,0.28125,0.28125,0.375,0.375,0.375,0.375,0.375,0.375
2220,1802,786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,725,788,0.296875,0.28125,0.34375,0.34375,0.421875,0.40625,0.40625,0.359375,0.3125,0.3125
2222,1827,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,1789,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,97,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,166,777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,203,783,0.0,0.0,0.0,0.0,0.0,0.046875,0.03125,0.0,0.078125,0.078125
2227,320,791,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
2228,153,785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,119,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,1564,776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,218,773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,1200,826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2233,1688,827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2234,999,796,0.78125,0.796875,0.78125,0.796875,0.828125,0.796875,0.78125,0.765625,0.734375,0.765625
2235,1921,779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,1539,791,0.03125,0.046875,0.0625,0.046875,0.03125,0.0,0.0,0.0,0.0,0.0
2237,149,775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,21,775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,1598,800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2240,1004,798,0.765625,0.765625,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.78125,0.796875
2241,1819,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,1785,785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,356,776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,1151,802,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
2245,146,797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,1761,785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,212,782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,1209,802,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125
2249,1027,800,0.96875,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125,0.953125,0.96875,0.96875
2250,1792,788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,1894,788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,290,786,0.40625,0.40625,0.40625,0.40625,0.359375,0.34375,0.3125,0.296875,0.25,0.21875
2253,228,789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,1775,784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,788,781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,590,798,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.890625,0.90625,0.890625
2257,1835,787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,1829,787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,554,785,0.40625,0.40625,0.40625,0.40625,0.390625,0.390625,0.40625,0.421875,0.421875,0.40625
2260,235,782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,1951,910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,135,798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,533,794,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.90625,0.90625
2264,417,791,0.796875,0.78125,0.796875,0.796875,0.796875,0.796875,0.78125,0.765625,0.734375,0.75
2265,1856,789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,84,789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,1103,786,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
2268,1770,785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,883,803,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
2270,1611,795,0.703125,0.703125,0.703125,0.703125,0.703125,0.703125,0.6875,0.6875,0.6875,0.6875
2271,113,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,1810,791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,136,788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2274,605,810,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2275,1044,801,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
2276,239,822,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
2277,1777,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,213,795,0.171875,0.1875,0.15625,0.140625,0.125,0.125,0.125,0.109375,0.09375,0.09375
2279,1800,793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,892,793,0.34375,0.34375,0.359375,0.359375,0.34375,0.359375,0.359375,0.34375,0.34375,0.34375
2281,790,793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,1715,787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,1674,787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,223,787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285,229,803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,1748,796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,1831,791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,1809,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,208,794,0.34375,0.34375,0.3125,0.296875,0.296875,0.296875,0.3125,0.296875,0.28125,0.265625
2290,1015,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,1885,787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,1279,1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,1861,795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,128,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,1218,812,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
2296,1765,808,0.90625,0.90625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
2297,987,813,0.8125,0.796875,0.828125,0.828125,0.8125,0.78125,0.765625,0.78125,0.8125,0.8125
2298,142,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,1911,907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,1801,815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,667,813,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
2302,139,804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,197,797,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
2304,1722,791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,1691,805,0.5625,0.53125,0.5625,0.5625,0.609375,0.59375,0.59375,0.59375,0.5625,0.578125
2306,1687,799,0.0625,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875
2307,203,797,0.109375,0.109375,0.078125,0.078125,0.078125,0.078125,0.09375,0.09375,0.09375,0.078125
2308,514,815,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
2309,258,807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,1774,798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,1764,798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,300,814,0.515625,0.515625,0.515625,0.515625,0.421875,0.421875,0.421875,0.4375,0.421875,0.421875
2313,1800,802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,1040,809,0.390625,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.390625,0.390625,0.359375
2315,222,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,233,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,1233,807,0.890625,0.890625,0.890625,0.90625,0.90625,0.90625,0.90625,0.90625,0.890625,0.890625
2318,556,802,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.65625
2319,1822,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,126,812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,241,801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,909,798,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.078125
2323,249,799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,1229,796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,1810,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,1854,804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,820,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,688,806,0.8125,0.796875,0.765625,0.765625,0.78125,0.796875,0.8125,0.796875,0.796875,0.796875
2329,274,876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2330,916,950,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
2331,486,811,0.890625,0.890625,0.890625,0.890625,0.890625,0.90625,0.90625,0.90625,0.90625,0.90625
2332,1699,808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,874,801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,1715,826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,920,823,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
2336,267,814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,1778,807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,1880,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,478,811,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875
2340,1664,803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,1723,802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,1652,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,357,808,0.5,0.515625,0.484375,0.453125,0.453125,0.46875,0.46875,0.453125,0.421875,0.421875
2344,1169,816,0.875,0.859375,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.875,0.859375
2345,1667,831,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
2346,260,822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,1660,819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,1665,814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,1122,816,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
2350,1829,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,248,807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,1833,804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,1702,819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,1716,815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,826,815,0.1875,0.21875,0.21875,0.203125,0.1875,0.1875,0.1875,0.1875,0.171875,0.1875
2356,1126,807,0.75,0.75,0.75,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375
2357,1712,808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,1753,839,0.578125,0.578125,0.5625,0.546875,0.546875,0.53125,0.53125,0.53125,0.515625,0.5
2359,1703,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,1650,817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,522,825,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
2362,1668,818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,1152,818,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875
2364,274,813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,2015,887,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
2366,1753,859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2367,1694,814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,247,832,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.828125,0.84375,0.84375
2369,227,824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2370,616,818,0.390625,0.390625,0.375,0.375,0.375,0.359375,0.359375,0.375,0.359375,0.375
2371,1819,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,113,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2373,1891,913,0.59375,0.59375,0.59375,0.578125,0.578125,0.5625,0.5625,0.5625,0.59375,0.578125
2374,1777,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375,1718,836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376,134,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,1778,815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,1794,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2379,362,818,0.0,0.0,0.0,0.015625,0.03125,0.0,0.0,0.0,0.0,0.03125
2380,287,816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,161,835,0.0,0.0,0.03125,0.03125,0.03125,0.015625,0.015625,0.015625,0.0,0.0
2382,1710,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2383,1724,819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,132,819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2385,900,863,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
2386,133,836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,298,825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2388,1758,820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,817,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,1675,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2391,443,827,0.796875,0.796875,0.71875,0.703125,0.703125,0.734375,0.75,0.75,0.734375,0.75
2392,860,827,0.515625,0.515625,0.5625,0.546875,0.515625,0.5,0.5,0.46875,0.546875,0.5625
2393,1765,820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,171,837,0.40625,0.390625,0.359375,0.34375,0.34375,0.359375,0.375,0.390625,0.359375,0.40625
2395,437,828,0.65625,0.671875,0.65625,0.671875,0.640625,0.625,0.625,0.625,0.6875,0.6875
2396,337,833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2397,111,824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,535,821,0.234375,0.1875,0.203125,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875
2399,449,822,0.140625,0.171875,0.171875,0.125,0.125,0.125,0.140625,0.171875,0.171875,0.140625
2400,267,828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,1658,825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402,1855,820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2403,472,820,0.0625,0.109375,0.15625,0.125,0.0625,0.0625,0.0625,0.09375,0.109375,0.0625
