source_number,x,y,probability_image_0,probability_image_1,probability_image_4,probability_image_5,probability_image_7,probability_image_9,probability_image_10,probability_image_11,probability_image_16,probability_image_18
501,1390,764,0.84375,0.84375,0.859375,0.859375,0.875,0.890625,0.890625,0.875,0.875,0.875
502,809,762,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625
503,922,767,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
504,1367,765,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.921875,0.921875,0.921875,0.90625
505,1489,769,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
506,1348,773,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
507,1209,776,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375
508,187,776,0.890625,0.890625,0.890625,0.890625,0.890625,0.875,0.875,0.859375,0.859375,0.875
509,847,784,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
510,1085,772,0.359375,0.375,0.375,0.375,0.34375,0.3125,0.296875,0.28125,0.3125,0.328125
511,905,771,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
512,1387,790,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
513,1810,778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
514,1275,775,0.9375,0.9375,0.953125,0.953125,0.9375,0.9375,0.9375,0.953125,0.9375,0.9375
515,1692,776,0.8125,0.8125,0.796875,0.796875,0.796875,0.796875,0.796875,0.78125,0.78125,0.796875
516,742,776,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
517,430,776,0.984375,1.0,0.984375,0.984375,0.96875,0.96875,0.96875,0.96875,0.984375,0.984375
518,1050,780,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
519,1337,774,0.625,0.609375,0.59375,0.59375,0.59375,0.59375,0.59375,0.59375,0.578125,0.578125
520,1226,782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
521,1603,780,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
522,472,778,0.796875,0.796875,0.78125,0.796875,0.796875,0.8125,0.796875,0.796875,0.71875,0.71875
523,1442,783,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
524,1298,782,0.875,0.875,0.890625,0.890625,0.859375,0.875,0.875,0.875,0.875,0.875
525,1259,782,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
526,874,786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
527,1419,786,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
528,949,786,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
529,1213,784,0.765625,0.765625,0.75,0.75,0.75,0.765625,0.765625,0.765625,0.765625,0.75
530,1475,785,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
531,736,782,0.59375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375
532,1103,786,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
533,1190,790,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,0.984375,1.0,1.0
534,597,789,0.90625,0.90625,0.890625,0.890625,0.875,0.875,0.875,0.890625,0.890625,0.890625
535,678,786,0.796875,0.796875,0.78125,0.78125,0.796875,0.796875,0.796875,0.796875,0.796875,0.78125
536,1259,790,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
537,319,791,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
538,871,790,0.5625,0.5625,0.546875,0.546875,0.5625,0.5625,0.5625,0.5625,0.546875,0.546875
539,533,794,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.90625,0.90625
540,416,791,0.75,0.734375,0.75,0.75,0.75,0.75,0.734375,0.71875,0.71875,0.734375
541,1598,800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
542,1027,800,0.96875,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125,0.953125,0.96875,0.96875
543,836,799,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
544,1294,797,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875
545,1611,795,0.703125,0.703125,0.703125,0.703125,0.703125,0.703125,0.6875,0.6875,0.6875,0.6875
546,590,798,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.890625,0.90625,0.890625
547,999,796,0.78125,0.796875,0.78125,0.796875,0.828125,0.796875,0.78125,0.765625,0.734375,0.765625
548,1296,802,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
549,1151,802,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
550,883,803,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
551,1791,800,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.96875,0.96875
552,190,804,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
553,1044,801,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
554,1345,798,0.75,0.75,0.765625,0.765625,0.765625,0.78125,0.78125,0.78125,0.734375,0.734375
555,1209,802,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125
556,1369,807,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
557,1528,808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
558,809,808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
559,556,803,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.65625
560,1423,809,0.953125,0.953125,0.953125,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
561,941,809,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
562,688,806,0.8125,0.796875,0.765625,0.765625,0.78125,0.796875,0.8125,0.796875,0.796875,0.796875
563,1323,803,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
564,605,810,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
565,1126,807,0.75,0.75,0.75,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375,0.734375
566,1318,811,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
567,1764,808,0.890625,0.890625,0.875,0.875,0.875,0.890625,0.890625,0.890625,0.890625,0.890625
568,1396,812,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.9375,0.9375,0.9375
569,1218,812,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
570,486,811,0.890625,0.890625,0.890625,0.890625,0.890625,0.90625,0.90625,0.90625,0.90625,0.90625
571,178,810,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
572,1233,807,0.890625,0.890625,0.890625,0.90625,0.90625,0.90625,0.90625,0.90625,0.890625,0.890625
573,667,814,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
574,478,811,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875
575,1040,809,0.390625,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.390625,0.390625,0.359375
576,514,815,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
577,955,813,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875
578,1122,816,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
579,1432,816,0.40625,0.421875,0.4375,0.4375,0.4375,0.4375,0.4375,0.421875,0.421875,0.421875
580,1169,816,0.875,0.859375,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.875,0.859375
581,183,815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,170,820,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
583,1152,818,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875
584,920,823,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
585,238,822,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.96875,0.96875,0.96875
586,1461,825,0.890625,0.890625,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.875,0.890625
587,1200,826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
588,522,825,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
589,1688,827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
590,1057,823,0.75,0.75,0.765625,0.75,0.734375,0.71875,0.703125,0.703125,0.734375,0.734375
591,1476,826,0.765625,0.765625,0.78125,0.78125,0.78125,0.765625,0.765625,0.765625,0.78125,0.78125
592,444,827,0.75,0.765625,0.6875,0.671875,0.65625,0.6875,0.703125,0.703125,0.703125,0.71875
593,1667,831,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
594,1510,832,0.9375,0.921875,0.921875,0.921875,0.921875,0.9375,0.9375,0.9375,0.9375,0.9375
595,246,832,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625
596,1651,837,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
597,1368,837,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
598,1415,834,0.90625,0.90625,0.890625,0.890625,0.890625,0.890625,0.890625,0.90625,0.90625,0.90625
599,686,837,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
600,1401,840,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
601,973,841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
602,1605,838,0.890625,0.890625,0.875,0.875,0.890625,0.890625,0.890625,0.890625,0.890625,0.875
603,1569,840,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.921875,0.921875
604,1271,838,0.875,0.890625,0.890625,0.875,0.875,0.890625,0.890625,0.890625,0.875,0.875
605,1575,839,0.453125,0.4375,0.4375,0.4375,0.453125,0.46875,0.484375,0.484375,0.453125,0.484375
606,1308,839,0.359375,0.375,0.421875,0.421875,0.40625,0.34375,0.3125,0.296875,0.328125,0.34375
607,961,836,0.421875,0.40625,0.390625,0.390625,0.390625,0.390625,0.40625,0.40625,0.40625,0.390625
608,1829,843,0.984375,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
609,865,843,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
610,769,846,0.90625,0.90625,0.921875,0.921875,0.921875,0.90625,0.90625,0.90625,0.921875,0.90625
611,947,844,0.859375,0.84375,0.84375,0.84375,0.859375,0.859375,0.859375,0.859375,0.84375,0.84375
612,747,848,0.90625,0.90625,0.921875,0.921875,0.90625,0.890625,0.890625,0.90625,0.921875,0.921875
613,997,844,0.75,0.75,0.78125,0.78125,0.8125,0.8125,0.8125,0.8125,0.765625,0.765625
614,889,849,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
615,1468,848,0.84375,0.859375,0.84375,0.84375,0.84375,0.84375,0.828125,0.859375,0.859375,0.859375
616,1753,845,0.375,0.375,0.390625,0.390625,0.390625,0.40625,0.40625,0.40625,0.375,0.375
617,803,849,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.890625,0.921875,0.921875
618,753,853,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
619,936,850,0.859375,0.84375,0.875,0.875,0.875,0.875,0.875,0.859375,0.859375,0.859375
620,508,850,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
621,1316,848,0.796875,0.796875,0.796875,0.78125,0.78125,0.796875,0.796875,0.796875,0.78125,0.78125
622,1190,848,0.65625,0.640625,0.640625,0.625,0.625,0.625,0.640625,0.640625,0.65625,0.65625
623,1997,851,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.9375,0.953125
624,717,851,0.78125,0.765625,0.78125,0.78125,0.78125,0.8125,0.8125,0.796875,0.78125,0.765625
625,602,847,0.78125,0.796875,0.8125,0.796875,0.796875,0.78125,0.78125,0.75,0.734375,0.78125
626,1457,853,0.734375,0.734375,0.734375,0.734375,0.71875,0.703125,0.703125,0.703125,0.734375,0.734375
627,1753,859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
628,1056,859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
629,399,858,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
630,848,855,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.671875,0.671875,0.671875,0.671875
631,652,859,0.953125,0.9375,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
632,1767,852,0.4375,0.4375,0.421875,0.421875,0.421875,0.4375,0.4375,0.4375,0.46875,0.5
633,1740,852,0.234375,0.234375,0.21875,0.21875,0.234375,0.234375,0.203125,0.1875,0.171875,0.140625
634,640,863,0.78125,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
635,900,863,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625
636,639,858,0.546875,0.546875,0.546875,0.546875,0.546875,0.546875,0.546875,0.546875,0.546875,0.546875
637,1120,861,0.90625,0.90625,0.90625,0.875,0.84375,0.84375,0.84375,0.84375,0.90625,0.90625
638,569,865,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
639,362,862,0.953125,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
640,148,862,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.828125,0.828125,0.828125
641,1786,859,0.78125,0.78125,0.765625,0.765625,0.765625,0.765625,0.75,0.75,0.703125,0.6875
642,1553,860,0.8125,0.828125,0.828125,0.8125,0.796875,0.78125,0.78125,0.796875,0.8125,0.78125
643,1364,905,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
644,1164,868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
645,768,865,0.578125,0.578125,0.578125,0.578125,0.578125,0.578125,0.578125,0.578125,0.59375,0.578125
646,245,865,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
647,1827,862,0.703125,0.75,0.734375,0.734375,0.703125,0.703125,0.703125,0.703125,0.6875,0.6875
648,1372,862,0.53125,0.53125,0.53125,0.53125,0.53125,0.53125,0.53125,0.53125,0.53125,0.53125
649,427,866,0.859375,0.859375,0.859375,0.875,0.890625,0.90625,0.90625,0.890625,0.875,0.875
650,114,863,0.890625,0.875,0.859375,0.859375,0.828125,0.84375,0.859375,0.84375,0.828125,0.828125
651,656,869,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
652,1405,867,0.78125,0.78125,0.765625,0.75,0.75,0.75,0.75,0.75,0.765625,0.75
653,1332,866,0.640625,0.640625,0.609375,0.609375,0.578125,0.59375,0.640625,0.625,0.609375,0.609375
654,1662,869,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
655,695,867,0.59375,0.59375,0.578125,0.578125,0.578125,0.5625,0.578125,0.578125,0.609375,0.609375
656,818,870,0.984375,0.984375,0.984375,0.984375,0.96875,0.984375,1.0,1.0,0.984375,0.984375
657,1766,866,0.046875,0.09375,0.109375,0.109375,0.109375,0.140625,0.140625,0.140625,0.171875,0.1875
658,1740,866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,940,872,0.796875,0.8125,0.8125,0.8125,0.8125,0.78125,0.78125,0.765625,0.8125,0.796875
660,1078,876,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875
661,1143,873,0.953125,0.953125,0.953125,0.953125,0.953125,0.9375,0.9375,0.9375,0.9375,0.953125
662,699,873,0.78125,0.796875,0.796875,0.796875,0.796875,0.8125,0.796875,0.796875,0.78125,0.796875
663,274,876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
664,852,872,0.21875,0.21875,0.1875,0.1875,0.21875,0.203125,0.234375,0.234375,0.234375,0.21875
665,1510,877,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
666,1288,877,0.953125,0.953125,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125
667,1753,872,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.078125
668,1760,870,0.140625,0.140625,0.140625,0.140625,0.171875,0.171875,0.171875,0.171875,0.171875,0.21875
669,252,875,0.8125,0.8125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.765625,0.75
670,1325,880,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
671,537,882,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
672,739,878,0.03125,0.03125,0.078125,0.09375,0.09375,0.09375,0.109375,0.09375,0.0625,0.0625
673,1067,883,1.0,1.0,1.0,1.0,1.0,0.984375,0.984375,0.984375,1.0,1.0
674,922,881,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
675,1053,882,0.765625,0.765625,0.765625,0.765625,0.75,0.75,0.75,0.734375,0.734375,0.734375
676,916,882,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125
677,788,879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.046875
678,71,887,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.921875
679,1174,885,0.890625,0.875,0.875,0.875,0.875,0.890625,0.890625,0.875,0.875,0.875
680,292,885,0.90625,0.90625,0.890625,0.890625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625
681,2015,887,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
682,720,884,0.21875,0.21875,0.25,0.265625,0.265625,0.25,0.265625,0.28125,0.28125,0.234375
683,1491,886,0.625,0.640625,0.609375,0.59375,0.609375,0.640625,0.65625,0.640625,0.6875,0.671875
684,961,889,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
685,646,887,0.484375,0.5,0.5,0.5,0.5,0.5,0.5,0.515625,0.546875,0.546875
686,1245,894,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
687,1241,892,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375
688,1192,895,0.9375,0.9375,0.9375,0.9375,0.921875,0.921875,0.921875,0.921875,0.9375,0.9375
689,1170,894,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
690,1745,896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
691,1492,893,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625
692,1150,890,0.484375,0.484375,0.421875,0.390625,0.390625,0.453125,0.453125,0.453125,0.5,0.5
693,934,891,0.75,0.75,0.765625,0.78125,0.765625,0.75,0.75,0.75,0.734375,0.734375
694,356,891,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.90625,0.890625
695,499,894,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
696,887,898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
697,880,894,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625
698,318,893,0.921875,0.921875,0.921875,0.9375,0.9375,0.90625,0.890625,0.890625,0.875,0.890625
699,1445,891,0.71875,0.734375,0.734375,0.734375,0.71875,0.71875,0.734375,0.734375,0.734375,0.75
700,1431,891,0.484375,0.46875,0.484375,0.5,0.484375,0.484375,0.484375,0.484375,0.46875,0.484375
701,1492,899,0.84375,0.84375,0.84375,0.84375,0.84375,0.859375,0.84375,0.84375,0.84375,0.84375
702,572,896,0.59375,0.59375,0.609375,0.609375,0.609375,0.609375,0.59375,0.59375,0.609375,0.640625
703,762,902,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
704,640,901,0.578125,0.578125,0.578125,0.578125,0.59375,0.59375,0.59375,0.59375,0.59375,0.578125
705,610,902,0.59375,0.59375,0.578125,0.578125,0.578125,0.59375,0.59375,0.59375,0.59375,0.59375
706,481,905,0.890625,0.890625,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.890625,0.890625
707,1107,911,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
708,174,906,0.859375,0.859375,0.90625,0.890625,0.828125,0.8125,0.828125,0.828125,0.84375,0.8125
709,840,909,0.796875,0.796875,0.8125,0.8125,0.8125,0.8125,0.8125,0.796875,0.796875,0.796875
710,1234,911,0.265625,0.265625,0.265625,0.265625,0.265625,0.265625,0.265625,0.265625,0.265625,0.265625
711,511,915,0.984375,0.984375,1.0,1.0,0.984375,0.984375,0.984375,1.0,1.0,1.0
712,1240,915,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
713,572,916,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
714,314,914,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
715,1221,911,0.546875,0.546875,0.546875,0.546875,0.546875,0.546875,0.546875,0.546875,0.546875,0.546875
716,891,918,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
717,607,915,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
718,1826,913,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.875,0.875,0.828125,0.828125
719,1457,916,0.9375,0.921875,0.921875,0.90625,0.890625,0.890625,0.890625,0.90625,0.90625,0.90625
720,814,916,0.8125,0.8125,0.828125,0.828125,0.828125,0.84375,0.84375,0.84375,0.84375,0.84375
721,330,924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
722,1250,918,0.65625,0.65625,0.703125,0.703125,0.6875,0.703125,0.6875,0.6875,0.671875,0.6875
723,1224,918,0.890625,0.890625,0.890625,0.890625,0.890625,0.875,0.875,0.875,0.875,0.890625
724,872,915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,1117,921,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
726,465,924,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
727,1907,922,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
728,865,927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
729,360,932,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
730,933,930,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
731,334,931,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.765625,0.765625
732,1491,922,0.8125,0.828125,0.796875,0.8125,0.828125,0.8125,0.8125,0.78125,0.78125,0.78125
733,877,922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,571,926,0.59375,0.609375,0.609375,0.59375,0.609375,0.609375,0.609375,0.625,0.640625,0.640625
735,688,924,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.84375,0.84375
736,1008,930,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
737,1044,929,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,1.0
738,997,927,0.578125,0.578125,0.578125,0.578125,0.578125,0.5625,0.5625,0.5625,0.578125,0.578125
739,351,927,0.28125,0.28125,0.28125,0.28125,0.265625,0.265625,0.265625,0.28125,0.265625,0.265625
740,1005,932,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
741,1016,934,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875
742,1943,928,0.90625,0.90625,0.90625,0.90625,0.890625,0.90625,0.90625,0.90625,0.890625,0.890625
743,567,935,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,1.0,0.984375,0.984375,0.984375
744,1764,927,0.796875,0.796875,0.796875,0.765625,0.75,0.75,0.75,0.75,0.734375,0.734375
745,1099,936,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
746,1299,937,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
747,1638,934,0.859375,0.859375,0.875,0.875,0.875,0.890625,0.875,0.875,0.875,0.875
748,347,937,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.78125,0.78125
749,1105,939,0.703125,0.703125,0.703125,0.6875,0.6875,0.6875,0.6875,0.6875,0.703125,0.6875
750,1361,934,0.703125,0.703125,0.671875,0.6875,0.734375,0.71875,0.734375,0.734375,0.734375,0.71875
751,508,939,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
752,905,934,0.578125,0.5625,0.5625,0.5625,0.515625,0.515625,0.53125,0.546875,0.578125,0.59375
753,682,942,0.84375,0.84375,0.859375,0.859375,0.84375,0.84375,0.828125,0.84375,0.828125,0.84375
754,812,943,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
755,783,942,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
